personId,season_year,personName,position,games_played,minutes_float,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,fg_percentage,three_pt_percentage,ft_percentage,avg_minutes,avg_points,avg_rebounds,avg_assists,avg_steals,avg_blocks,avg_turnovers,avg_fouls
1626262,2015-16,Coty Clarke,N/A,3,5.8,2,4,2,2,0,0,0,1,1,0,0,0,1,0,6,4,0.5,1.0,0.0,1.9333333333333333,2.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
1626266,2015-16,JJ O'Brien,N/A,2,6.266666666666667,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,-8,0.0,0.0,0.0,3.1333333333333333,0.0,0.5,0.0,0.5,0.0,0.0,0.5
1626273,2015-16,Marcelo Huertas,N/A,53,868.8166666666667,97,230,16,61,27,29,18,72,90,182,26,7,80,76,237,19,0.4217391304347826,0.26229508196721313,0.9310344827586207,16.392767295597487,4.471698113207547,1.6981132075471699,3.4339622641509435,0.49056603773584906,0.1320754716981132,1.509433962264151,1.4339622641509433
1626273,2016-17,Marcelo Huertas,G,23,236.56666666666666,25,68,4,19,9,17,2,22,24,52,10,2,19,16,63,-43,0.36764705882352944,0.21052631578947367,0.5294117647058824,10.285507246376811,2.739130434782609,1.0434782608695652,2.260869565217391,0.43478260869565216,0.08695652173913043,0.8260869565217391,0.6956521739130435
1626296,2018-19,Jordan Sibert,N/A,1,4.233333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,-5,1.0,1.0,0.0,4.233333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1626643,2017-18,Jacob Pullen,N/A,3,6.083333333333334,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0.5,0.0,0.0,2.027777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
1626780,2016-17,Jonathan Gibson,N/A,17,231.21666666666667,35,95,15,45,21,29,1,21,22,26,8,0,21,21,106,-83,0.3684210526315789,0.3333333333333333,0.7241379310344828,13.600980392156863,6.235294117647059,1.2941176470588236,1.5294117647058822,0.47058823529411764,0.0,1.2352941176470589,1.2352941176470589
1626780,2017-18,Jonathan Gibson,N/A,4,39.93333333333333,14,23,6,12,0,0,0,3,3,4,0,0,3,5,34,-1,0.6086956521739131,0.5,0.0,9.983333333333333,8.5,0.75,1.0,0.0,0.0,0.75,1.25
1627098,2016-17,Malcolm Delaney,G,73,1247.55,145,388,26,110,75,93,10,113,123,193,39,1,95,112,391,32,0.37371134020618557,0.23636363636363636,0.8064516129032258,17.08972602739726,5.3561643835616435,1.6849315068493151,2.643835616438356,0.5342465753424658,0.0136986301369863,1.3013698630136987,1.5342465753424657
1627098,2017-18,Malcolm Delaney,G,54,1014.1833333333334,109,285,46,124,74,92,9,91,100,163,35,6,66,82,338,-104,0.3824561403508772,0.3709677419354839,0.8043478260869565,18.781172839506173,6.2592592592592595,1.8518518518518519,3.0185185185185186,0.6481481481481481,0.1111111111111111,1.2222222222222223,1.5185185185185186
1627215,2017-18,Walt Lemon Jr.,N/A,5,35.1,7,16,1,1,2,3,0,2,2,5,0,1,4,5,17,-15,0.4375,1.0,0.6666666666666666,7.0200000000000005,3.4,0.4,1.0,0.0,0.2,0.8,1.0
1627215,2018-19,Walt Lemon Jr.,G,6,167.15,38,87,2,5,8,11,4,23,27,30,11,1,10,14,86,-23,0.4367816091954023,0.4,0.7272727272727273,27.858333333333334,14.333333333333334,4.5,5.0,1.8333333333333333,0.16666666666666666,1.6666666666666667,2.3333333333333335
1627293,2015-16,Alex Stepheson,N/A,8,72.16666666666667,9,27,0,0,4,12,19,9,28,2,1,5,0,12,22,-2,0.3333333333333333,0.0,0.3333333333333333,9.020833333333334,2.75,3.5,0.25,0.125,0.625,0.0,1.5
1627362,2015-16,Briante Weber,G,7,168.65,14,39,0,5,3,4,8,17,25,21,9,3,9,12,31,-67,0.358974358974359,0.0,0.75,24.092857142857145,4.428571428571429,3.5714285714285716,3.0,1.2857142857142858,0.42857142857142855,1.2857142857142858,1.7142857142857142
1627362,2016-17,Briante Weber,N/A,20,204.96666666666667,25,60,1,10,11,16,8,18,26,21,12,1,8,16,62,-50,0.4166666666666667,0.1,0.6875,10.248333333333333,3.1,1.3,1.05,0.6,0.05,0.4,0.8
1627362,2017-18,Briante Weber,N/A,18,236.51666666666665,19,43,4,11,8,10,8,27,35,22,18,5,15,28,50,-106,0.4418604651162791,0.36363636363636365,0.8,13.139814814814814,2.7777777777777777,1.9444444444444444,1.2222222222222223,1.0,0.2777777777777778,0.8333333333333334,1.5555555555555556
1627395,2018-19,Julian Washburn,F,18,253.86666666666667,16,48,5,24,3,4,8,33,41,14,13,2,7,16,40,-22,0.3333333333333333,0.20833333333333334,0.75,14.103703703703705,2.2222222222222223,2.2777777777777777,0.7777777777777778,0.7222222222222222,0.1111111111111111,0.3888888888888889,0.8888888888888888
1627732,2017-18,Ben Simmons,F/G,81,2731.5666666666666,544,998,0,11,191,341,145,514,659,661,140,70,278,211,1279,388,0.5450901803607214,0.0,0.5601173020527859,33.72304526748971,15.790123456790123,8.135802469135802,8.160493827160494,1.728395061728395,0.8641975308641975,3.432098765432099,2.6049382716049383
1627732,2018-19,Ben Simmons,F/G,79,2700.25,540,960,0,6,257,428,172,525,697,610,112,61,274,209,1337,116,0.5625,0.0,0.6004672897196262,34.18037974683544,16.924050632911392,8.822784810126583,7.7215189873417724,1.4177215189873418,0.7721518987341772,3.4683544303797467,2.6455696202531644
1627732,2019-20,Ben Simmons,F/G,57,2016.9166666666667,375,647,2,7,185,298,113,331,444,455,119,33,200,186,937,62,0.5795981452859351,0.2857142857142857,0.6208053691275168,35.38450292397661,16.43859649122807,7.7894736842105265,7.982456140350878,2.087719298245614,0.5789473684210527,3.508771929824561,3.263157894736842
1627732,2020-21,Ben Simmons,G,58,1877.3166666666666,325,583,3,10,176,287,93,324,417,401,93,35,173,171,829,329,0.5574614065180102,0.3,0.6132404181184669,32.367528735632185,14.293103448275861,7.189655172413793,6.913793103448276,1.603448275862069,0.603448275862069,2.9827586206896552,2.9482758620689653
1627732,2022-23,Ben Simmons,C/F/G,42,1105.0666666666666,133,235,0,2,25,57,40,223,263,256,54,24,97,139,291,40,0.5659574468085107,0.0,0.43859649122807015,26.31111111111111,6.928571428571429,6.261904761904762,6.095238095238095,1.2857142857142858,0.5714285714285714,2.3095238095238093,3.3095238095238093
1627732,2023-24,Ben Simmons,G,15,358.9166666666667,43,74,0,0,6,15,31,88,119,86,12,9,27,36,92,-38,0.581081081081081,0.0,0.4,23.92777777777778,6.133333333333334,7.933333333333334,5.733333333333333,0.8,0.6,1.8,2.4
1627733,2016-17,Dragan Bender,N/A,43,573.6333333333333,57,161,28,101,4,11,23,80,103,23,10,22,32,74,146,-25,0.35403726708074534,0.27722772277227725,0.36363636363636365,13.34031007751938,3.395348837209302,2.395348837209302,0.5348837209302325,0.23255813953488372,0.5116279069767442,0.7441860465116279,1.7209302325581395
1627733,2017-18,Dragan Bender,C/F,82,2069.4166666666665,187,484,118,322,39,51,40,321,361,130,22,53,112,166,531,-471,0.38636363636363635,0.36645962732919257,0.7647058823529411,25.236788617886177,6.475609756097561,4.402439024390244,1.5853658536585367,0.2682926829268293,0.6463414634146342,1.3658536585365855,2.024390243902439
1627733,2018-19,Dragan Bender,C/F,46,826.2333333333333,88,197,22,101,32,54,34,149,183,56,18,22,37,90,230,-159,0.4467005076142132,0.21782178217821782,0.5925925925925926,17.96159420289855,5.0,3.9782608695652173,1.2173913043478262,0.391304347826087,0.4782608695652174,0.8043478260869565,1.9565217391304348
1627733,2019-20,Dragan Bender,C,16,285.5333333333333,41,92,15,43,10,14,16,57,73,28,4,9,21,42,107,-5,0.44565217391304346,0.3488372093023256,0.7142857142857143,17.84583333333333,6.6875,4.5625,1.75,0.25,0.5625,1.3125,2.625
1627734,2016-17,Domantas Sabonis,F,81,1631.4833333333333,192,481,51,159,44,67,46,242,288,82,39,32,83,200,479,16,0.3991683991683992,0.32075471698113206,0.6567164179104478,20.141769547325104,5.91358024691358,3.5555555555555554,1.0123456790123457,0.48148148148148145,0.3950617283950617,1.0246913580246915,2.4691358024691357
1627734,2017-18,Domantas Sabonis,C,74,1810.1333333333332,340,661,13,37,168,224,165,407,572,151,40,32,137,220,861,34,0.5143721633888049,0.35135135135135137,0.75,24.46126126126126,11.635135135135135,7.72972972972973,2.0405405405405403,0.5405405405405406,0.43243243243243246,1.8513513513513513,2.972972972972973
1627734,2018-19,Domantas Sabonis,C,74,1838.45,413,700,9,17,208,291,186,504,690,212,48,30,160,239,1043,195,0.59,0.5294117647058824,0.7147766323024055,24.84391891891892,14.094594594594595,9.324324324324325,2.864864864864865,0.6486486486486487,0.40540540540540543,2.1621621621621623,3.22972972972973
1627734,2019-20,Domantas Sabonis,C/F,62,2158.633333333333,458,848,17,67,214,296,189,582,771,310,47,30,170,195,1147,163,0.5400943396226415,0.2537313432835821,0.722972972972973,34.81666666666666,18.5,12.435483870967742,5.0,0.7580645161290323,0.4838709677419355,2.7419354838709675,3.1451612903225805
1627734,2020-21,Domantas Sabonis,C/F,62,2231.4666666666667,484,904,52,162,240,328,150,592,742,415,76,33,213,203,1260,-91,0.5353982300884956,0.32098765432098764,0.7317073170731707,35.991397849462366,20.322580645161292,11.96774193548387,6.693548387096774,1.2258064516129032,0.532258064516129,3.435483870967742,3.274193548387097
1627734,2021-22,Domantas Sabonis,C/F,62,2135.866666666667,443,773,39,125,246,332,201,551,752,323,59,27,195,203,1171,-14,0.5730918499353169,0.312,0.7409638554216867,34.4494623655914,18.887096774193548,12.129032258064516,5.209677419354839,0.9516129032258065,0.43548387096774194,3.1451612903225805,3.274193548387097
1627734,2022-23,Domantas Sabonis,C,79,2735.5833333333335,577,938,31,83,325,438,251,722,973,573,65,39,230,279,1510,212,0.6151385927505331,0.37349397590361444,0.7420091324200914,34.62763713080169,19.11392405063291,12.316455696202532,7.253164556962025,0.8227848101265823,0.4936708860759494,2.911392405063291,3.5316455696202533
1627734,2023-24,Domantas Sabonis,C,82,2928.0333333333333,634,1068,33,87,292,415,294,826,1120,673,74,48,272,250,1593,69,0.5936329588014981,0.3793103448275862,0.7036144578313253,35.707723577235775,19.426829268292682,13.658536585365853,8.207317073170731,0.9024390243902439,0.5853658536585366,3.317073170731707,3.048780487804878
1627735,2016-17,Wade Baldwin IV,G,33,404.96666666666664,36,115,3,22,31,37,11,35,46,61,18,7,39,40,106,-139,0.3130434782608696,0.13636363636363635,0.8378378378378378,12.271717171717171,3.212121212121212,1.393939393939394,1.8484848484848484,0.5454545454545454,0.21212121212121213,1.1818181818181819,1.2121212121212122
1627735,2017-18,Wade Baldwin IV,N/A,7,80.48333333333333,14,21,4,5,6,10,1,7,8,5,2,1,4,12,38,5,0.6666666666666666,0.8,0.6,11.497619047619049,5.428571428571429,1.1428571428571428,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.7142857142857142
1627735,2018-19,Wade Baldwin IV,N/A,16,93.65,10,33,2,9,8,11,2,13,15,12,1,2,14,11,30,-66,0.30303030303030304,0.2222222222222222,0.7272727272727273,5.853125,1.875,0.9375,0.75,0.0625,0.125,0.875,0.6875
1627736,2016-17,Malik Beasley,G,22,164.9,33,73,9,28,8,10,5,12,17,11,7,0,8,10,83,58,0.4520547945205479,0.32142857142857145,0.8,7.495454545454546,3.772727272727273,0.7727272727272727,0.5,0.3181818181818182,0.0,0.36363636363636365,0.45454545454545453
1627736,2017-18,Malik Beasley,N/A,62,582.75,73,178,28,82,22,33,14,57,71,31,15,7,24,36,196,-27,0.4101123595505618,0.34146341463414637,0.6666666666666666,9.399193548387096,3.161290322580645,1.1451612903225807,0.5,0.24193548387096775,0.11290322580645161,0.3870967741935484,0.5806451612903226
1627736,2018-19,Malik Beasley,G,81,1878.7166666666667,349,737,163,405,56,66,35,165,200,97,55,10,55,116,917,135,0.4735413839891452,0.4024691358024691,0.8484848484848485,23.1940329218107,11.320987654320987,2.4691358024691357,1.1975308641975309,0.6790123456790124,0.12345679012345678,0.6790123456790124,1.4320987654320987
1627736,2019-20,Malik Beasley,G,55,1208.7333333333333,227,534,107,276,54,66,18,130,148,75,40,8,57,77,615,-50,0.4250936329588015,0.38768115942028986,0.8181818181818182,21.976969696969697,11.181818181818182,2.690909090909091,1.3636363636363635,0.7272727272727273,0.14545454545454545,1.0363636363636364,1.4
1627736,2020-21,Malik Beasley,F/G,37,1214.0666666666666,264,600,128,321,68,80,28,134,162,88,30,7,60,62,724,-197,0.44,0.3987538940809969,0.85,32.81261261261261,19.56756756756757,4.378378378378378,2.3783783783783785,0.8108108108108109,0.1891891891891892,1.6216216216216217,1.6756756756756757
1627736,2021-22,Malik Beasley,F/G,79,1976.2666666666667,332,850,240,637,49,60,26,201,227,116,43,12,43,88,953,82,0.3905882352941176,0.37676609105180536,0.8166666666666667,25.01603375527426,12.063291139240507,2.8734177215189876,1.4683544303797469,0.5443037974683544,0.1518987341772152,0.5443037974683544,1.1139240506329113
1627736,2022-23,Malik Beasley,F/G,81,2093.116666666667,370,937,235,658,50,65,35,248,283,124,65,9,90,107,1025,-87,0.39487726787620064,0.35714285714285715,0.7692307692307693,25.840946502057616,12.654320987654321,3.493827160493827,1.5308641975308641,0.8024691358024691,0.1111111111111111,1.1111111111111112,1.3209876543209877
1627736,2023-24,Malik Beasley,F/G,79,2337.383333333333,320,722,224,542,25,35,41,249,290,108,59,9,54,158,889,291,0.44321329639889195,0.4132841328413284,0.7142857142857143,29.587130801687763,11.253164556962025,3.670886075949367,1.3670886075949367,0.7468354430379747,0.11392405063291139,0.6835443037974683,2.0
1627737,2016-17,Marquese Chriss,C/F,82,1743.3833333333332,284,632,72,224,113,181,96,252,348,60,67,70,108,263,753,-382,0.44936708860759494,0.32142857142857145,0.6243093922651933,21.260772357723575,9.182926829268293,4.2439024390243905,0.7317073170731707,0.8170731707317073,0.8536585365853658,1.3170731707317074,3.207317073170732
1627737,2017-18,Marquese Chriss,C/F,72,1526.9,202,477,56,190,96,158,76,319,395,83,51,70,107,205,556,-298,0.42348008385744235,0.29473684210526313,0.6075949367088608,21.206944444444446,7.722222222222222,5.486111111111111,1.1527777777777777,0.7083333333333334,0.9722222222222222,1.4861111111111112,2.8472222222222223
1627737,2018-19,Marquese Chriss,C/F,43,498.8,67,180,16,72,32,45,40,102,142,22,17,11,36,81,182,-170,0.37222222222222223,0.2222222222222222,0.7111111111111111,11.6,4.232558139534884,3.302325581395349,0.5116279069767442,0.3953488372093023,0.2558139534883721,0.8372093023255814,1.8837209302325582
1627737,2019-20,Marquese Chriss,C/F,59,1196.1666666666667,210,385,8,39,120,156,114,251,365,114,39,62,78,122,548,-227,0.5454545454545454,0.20512820512820512,0.7692307692307693,20.27401129943503,9.288135593220339,6.186440677966102,1.9322033898305084,0.6610169491525424,1.0508474576271187,1.3220338983050848,2.0677966101694913
1627737,2020-21,Marquese Chriss,N/A,2,26.71666666666667,5,14,1,5,2,4,3,10,13,2,0,2,2,3,13,-25,0.35714285714285715,0.2,0.5,13.358333333333334,6.5,6.5,1.0,0.0,1.0,1.0,1.5
1627737,2021-22,Marquese Chriss,N/A,34,345.6666666666667,62,134,8,25,22,33,33,70,103,17,13,12,17,64,154,-10,0.4626865671641791,0.32,0.6666666666666666,10.166666666666668,4.529411764705882,3.0294117647058822,0.5,0.38235294117647056,0.35294117647058826,0.5,1.8823529411764706
1627738,2016-17,Deyonta Davis,N/A,36,238.03333333333333,24,47,0,0,10,18,20,40,60,2,3,17,8,40,58,-42,0.5106382978723404,0.0,0.5555555555555556,6.612037037037037,1.6111111111111112,1.6666666666666667,0.05555555555555555,0.08333333333333333,0.4722222222222222,0.2222222222222222,1.1111111111111112
1627738,2017-18,Deyonta Davis,C,62,942.6666666666666,161,265,0,0,38,57,75,175,250,40,15,39,32,125,360,-160,0.6075471698113207,0.0,0.6666666666666666,15.204301075268816,5.806451612903226,4.032258064516129,0.6451612903225806,0.24193548387096775,0.6290322580645161,0.5161290322580645,2.0161290322580645
1627738,2018-19,Deyonta Davis,N/A,9,118.43333333333334,15,22,0,1,6,10,10,26,36,5,3,5,3,12,36,-22,0.6818181818181818,0.0,0.6,13.15925925925926,4.0,4.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3333333333333333,1.3333333333333333
1627739,2016-17,Kris Dunn,G,78,1333.0,118,313,21,73,36,59,24,142,166,188,78,36,89,178,293,-132,0.3769968051118211,0.2876712328767123,0.6101694915254238,17.08974358974359,3.7564102564102564,2.128205128205128,2.41025641025641,1.0,0.46153846153846156,1.141025641025641,2.282051282051282
1627739,2017-18,Kris Dunn,G,52,1524.8333333333333,286,666,43,134,84,114,24,197,221,310,104,27,150,174,699,-276,0.4294294294294294,0.3208955223880597,0.7368421052631579,29.32371794871795,13.442307692307692,4.25,5.961538461538462,2.0,0.5192307692307693,2.8846153846153846,3.3461538461538463
1627739,2018-19,Kris Dunn,G,46,1389.3333333333333,215,506,34,96,55,69,19,168,187,277,68,21,104,166,519,-223,0.424901185770751,0.3541666666666667,0.7971014492753623,30.202898550724637,11.282608695652174,4.065217391304348,6.021739130434782,1.4782608695652173,0.45652173913043476,2.260869565217391,3.608695652173913
1627739,2019-20,Kris Dunn,F,51,1268.6666666666667,152,342,29,112,40,54,23,163,186,173,101,17,68,158,373,-29,0.4444444444444444,0.25892857142857145,0.7407407407407407,24.875816993464053,7.313725490196078,3.6470588235294117,3.392156862745098,1.9803921568627452,0.3333333333333333,1.3333333333333333,3.0980392156862746
1627739,2020-21,Kris Dunn,N/A,4,45.416666666666664,1,12,0,2,3,4,0,6,6,2,2,2,3,10,5,-31,0.08333333333333333,0.0,0.75,11.354166666666666,1.25,1.5,0.5,0.5,0.5,0.75,2.5
1627739,2021-22,Kris Dunn,G,14,336.35,44,102,1,11,17,18,9,40,49,79,23,3,32,38,106,-92,0.43137254901960786,0.09090909090909091,0.9444444444444444,24.025000000000002,7.571428571428571,3.5,5.642857142857143,1.6428571428571428,0.21428571428571427,2.2857142857142856,2.7142857142857144
1627739,2022-23,Kris Dunn,G,22,567.5333333333333,116,216,17,36,41,53,9,91,100,124,25,10,35,58,290,-62,0.5370370370370371,0.4722222222222222,0.7735849056603774,25.796969696969697,13.181818181818182,4.545454545454546,5.636363636363637,1.1363636363636365,0.45454545454545453,1.5909090909090908,2.6363636363636362
1627739,2023-24,Kris Dunn,G,66,1249.1666666666667,147,313,41,111,22,32,50,139,189,254,68,28,79,135,357,14,0.4696485623003195,0.36936936936936937,0.6875,18.92676767676768,5.409090909090909,2.8636363636363638,3.8484848484848486,1.0303030303030303,0.42424242424242425,1.196969696969697,2.0454545454545454
1627740,2016-17,Henry Ellenson,F,19,146.25,23,64,10,35,4,8,8,33,41,7,1,1,14,6,60,-3,0.359375,0.2857142857142857,0.5,7.697368421052632,3.1578947368421053,2.1578947368421053,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.7368421052631579,0.3157894736842105
1627740,2017-18,Henry Ellenson,N/A,38,328.93333333333334,53,146,20,60,25,29,10,71,81,20,5,0,18,22,151,-5,0.363013698630137,0.3333333333333333,0.8620689655172413,8.656140350877193,3.973684210526316,2.1315789473684212,0.5263157894736842,0.13157894736842105,0.0,0.47368421052631576,0.5789473684210527
1627740,2018-19,Henry Ellenson,N/A,19,259.1166666666667,39,95,17,38,19,25,5,61,66,16,7,2,9,27,114,-10,0.4105263157894737,0.4473684210526316,0.76,13.637719298245614,6.0,3.473684210526316,0.8421052631578947,0.3684210526315789,0.10526315789473684,0.47368421052631576,1.4210526315789473
1627740,2019-20,Henry Ellenson,N/A,5,15.116666666666667,1,7,0,4,0,0,2,4,6,1,0,0,0,1,2,12,0.14285714285714285,0.0,0.0,3.0233333333333334,0.4,1.2,0.2,0.0,0.0,0.0,0.2
1627740,2020-21,Henry Ellenson,N/A,2,38.36666666666667,5,14,2,9,3,4,3,9,12,5,0,0,0,7,15,7,0.35714285714285715,0.2222222222222222,0.75,19.183333333333334,7.5,6.0,2.5,0.0,0.0,0.0,3.5
1627741,2016-17,Buddy Hield,G,82,1888.1833333333334,327,767,148,379,64,76,35,234,269,121,38,9,101,115,866,-212,0.42633637548891784,0.39050131926121373,0.8421052631578947,23.026626016260163,10.560975609756097,3.2804878048780486,1.475609756097561,0.4634146341463415,0.10975609756097561,1.2317073170731707,1.4024390243902438
1627741,2017-18,Buddy Hield,G,80,2024.2333333333333,416,933,176,408,71,81,55,252,307,155,85,22,124,148,1079,-154,0.44587352625937837,0.43137254901960786,0.8765432098765432,25.30291666666667,13.4875,3.8375,1.9375,1.0625,0.275,1.55,1.85
1627741,2018-19,Buddy Hield,F/G,82,2614.866666666667,623,1360,278,651,171,193,106,306,412,205,58,33,146,202,1695,0,0.45808823529411763,0.4270353302611367,0.8860103626943006,31.888617886178864,20.670731707317074,5.024390243902439,2.5,0.7073170731707317,0.4024390243902439,1.7804878048780488,2.4634146341463414
1627741,2019-20,Buddy Hield,G,72,2216.116666666667,498,1162,271,688,115,136,57,271,328,213,66,17,168,165,1382,-106,0.42857142857142855,0.3938953488372093,0.8455882352941176,30.77939814814815,19.194444444444443,4.555555555555555,2.9583333333333335,0.9166666666666666,0.2361111111111111,2.3333333333333335,2.2916666666666665
1627741,2020-21,Buddy Hield,F/G,71,2432.8333333333335,403,992,282,721,88,104,29,305,334,257,63,30,130,175,1176,-56,0.40625,0.391123439667129,0.8461538461538461,34.26525821596244,16.56338028169014,4.704225352112676,3.619718309859155,0.8873239436619719,0.4225352112676056,1.8309859154929577,2.464788732394366
1627741,2021-22,Buddy Hield,F/G,81,2498.8166666666666,446,1098,262,716,111,127,66,287,353,229,73,25,153,184,1265,-164,0.40619307832422585,0.3659217877094972,0.8740157480314961,30.849588477366254,15.617283950617283,4.3580246913580245,2.8271604938271606,0.9012345679012346,0.30864197530864196,1.8888888888888888,2.271604938271605
1627741,2022-23,Buddy Hield,F/G,80,2481.9166666666665,475,1038,288,677,106,129,67,333,400,225,92,26,139,156,1344,-84,0.4576107899807322,0.4254062038404727,0.8217054263565892,31.023958333333333,16.8,5.0,2.8125,1.15,0.325,1.7375,1.95
1627741,2023-24,Buddy Hield,F/G,84,2159.9333333333334,371,850,219,568,52,59,61,208,269,236,70,42,103,169,1013,64,0.4364705882352941,0.3855633802816901,0.8813559322033898,25.713492063492065,12.05952380952381,3.2023809523809526,2.8095238095238093,0.8333333333333334,0.5,1.2261904761904763,2.011904761904762
1627742,2016-17,Brandon Ingram,F/G,79,2279.266666666667,276,686,55,187,133,214,60,256,316,166,50,36,116,158,740,-383,0.40233236151603496,0.29411764705882354,0.6214953271028038,28.85147679324895,9.367088607594937,4.0,2.1012658227848102,0.6329113924050633,0.45569620253164556,1.4683544303797469,2.0
1627742,2017-18,Brandon Ingram,F/G,59,1974.5833333333333,358,761,41,105,192,282,57,257,314,230,45,43,149,163,949,-127,0.4704336399474376,0.3904761904761905,0.6808510638297872,33.467514124293785,16.084745762711865,5.322033898305085,3.8983050847457625,0.7627118644067796,0.7288135593220338,2.5254237288135593,2.76271186440678
1627742,2018-19,Brandon Ingram,F/G,52,1760.5,362,729,31,94,195,289,41,226,267,154,28,31,129,149,950,-59,0.49657064471879286,0.32978723404255317,0.6747404844290658,33.85576923076923,18.26923076923077,5.134615384615385,2.9615384615384617,0.5384615384615384,0.5961538461538461,2.480769230769231,2.8653846153846154
1627742,2019-20,Brandon Ingram,F,62,2103.4333333333334,507,1096,150,384,313,368,51,329,380,259,61,38,189,179,1477,-44,0.4625912408759124,0.390625,0.8505434782608695,33.92634408602151,23.822580645161292,6.129032258064516,4.17741935483871,0.9838709677419355,0.6129032258064516,3.0483870967741935,2.8870967741935485
1627742,2020-21,Brandon Ingram,F,61,2092.4,513,1101,143,375,281,320,34,265,299,296,42,36,154,124,1450,43,0.4659400544959128,0.38133333333333336,0.878125,34.3016393442623,23.770491803278688,4.901639344262295,4.852459016393443,0.6885245901639344,0.5901639344262295,2.5245901639344264,2.0327868852459017
1627742,2021-22,Brandon Ingram,F,55,1869.2,453,983,74,226,266,322,35,285,320,307,34,26,151,119,1246,123,0.46083418107833163,0.3274336283185841,0.8260869565217391,33.985454545454544,22.654545454545456,5.818181818181818,5.581818181818182,0.6181818181818182,0.4727272727272727,2.7454545454545456,2.1636363636363636
1627742,2022-23,Brandon Ingram,F,45,1538.0833333333333,404,835,64,164,240,272,23,223,246,262,32,19,148,116,1112,96,0.48383233532934133,0.3902439024390244,0.8823529411764706,34.17962962962963,24.711111111111112,5.466666666666667,5.822222222222222,0.7111111111111111,0.4222222222222222,3.2888888888888888,2.577777777777778
1627742,2023-24,Brandon Ingram,F,64,2102.7,500,1017,86,242,246,307,43,281,324,363,50,40,163,145,1332,175,0.4916420845624385,0.35537190082644626,0.8013029315960912,32.8546875,20.8125,5.0625,5.671875,0.78125,0.625,2.546875,2.265625
1627743,2016-17,Demetrius Jackson,N/A,5,17.016666666666666,3,4,1,1,3,6,2,2,4,3,0,0,0,0,10,1,0.75,1.0,0.5,3.4033333333333333,2.0,0.8,0.6,0.0,0.0,0.0,0.0
1627743,2017-18,Demetrius Jackson,N/A,15,79.95,7,18,1,7,1,2,5,7,12,9,5,1,10,7,16,-38,0.3888888888888889,0.14285714285714285,0.5,5.33,1.0666666666666667,0.8,0.6,0.3333333333333333,0.06666666666666667,0.6666666666666666,0.4666666666666667
1627743,2018-19,Demetrius Jackson,N/A,6,39.45,8,15,2,6,4,4,2,1,3,5,2,0,1,4,22,-11,0.5333333333333333,0.3333333333333333,1.0,6.575,3.6666666666666665,0.5,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666
1627744,2016-17,Brice Johnson,N/A,3,9.216666666666667,2,7,0,0,0,0,1,2,3,1,2,1,1,0,4,7,0.2857142857142857,0.0,0.0,3.0722222222222224,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
1627744,2017-18,Brice Johnson,N/A,18,97.96666666666667,20,42,0,1,3,5,9,22,31,2,9,6,5,13,43,-8,0.47619047619047616,0.0,0.6,5.442592592592593,2.388888888888889,1.7222222222222223,0.1111111111111111,0.5,0.3333333333333333,0.2777777777777778,0.7222222222222222
1627745,2016-17,Damian Jones,N/A,10,85.08333333333334,8,16,0,0,3,10,9,14,23,0,1,4,6,15,19,-28,0.5,0.0,0.3,8.508333333333335,1.9,2.3,0.0,0.1,0.4,0.6,1.5
1627745,2017-18,Damian Jones,N/A,15,88.71666666666667,11,22,0,0,3,5,5,9,14,2,1,3,4,14,25,0,0.5,0.0,0.6,5.914444444444444,1.6666666666666667,0.9333333333333333,0.13333333333333333,0.06666666666666667,0.2,0.26666666666666666,0.9333333333333333
1627745,2018-19,Damian Jones,C,24,409.6166666666667,53,74,0,0,24,37,31,44,75,28,12,25,16,63,130,16,0.7162162162162162,0.0,0.6486486486486487,17.06736111111111,5.416666666666667,3.125,1.1666666666666667,0.5,1.0416666666666667,0.6666666666666666,2.625
1627745,2019-20,Damian Jones,C,55,886.9166666666666,121,178,2,9,62,84,74,132,206,35,26,40,28,149,306,-256,0.6797752808988764,0.2222222222222222,0.7380952380952381,16.125757575757575,5.5636363636363635,3.7454545454545456,0.6363636363636364,0.4727272727272727,0.7272727272727273,0.509090909090909,2.709090909090909
